CODIGO;A„O ESCOLAR;GRADO;ASIGNATURA;NUMERO DE PERIODO;RESULTADO
20062032;2019-2020;11;Espa–ol;4;86
20062032;2019-2020;11;Filosofia;1;71
20062032;2019-2020;11;Filosofia;2;92
20062032;2019-2020;11;Filosofia;3;73
20062032;2019-2020;11;Filosofia;4;72
20062032;2019-2020;11;Ingles;1;89
20062032;2019-2020;11;Ingles;2;91
20062032;2019-2020;11;Ingles;3;93
20062032;2019-2020;11;Ingles;4;90
20062032;2019-2020;11;Disciplina;1;91
20062032;2019-2020;11;Disciplina;2;89
20062032;2019-2020;11;Disciplina;3;89
20062032;2019-2020;11;Disciplina;4;96
20062033;2019-2020;11;Matematicas;1;86
20062033;2019-2020;11;Matematicas;2;88
20062033;2019-2020;11;Matematicas;3;89
20062033;2019-2020;11;Matematicas;4;95
20062033;2019-2020;11;Fisica;1;90
20062033;2019-2020;11;Fisica;2;85
20062033;2019-2020;11;Fisica;3;85
20062033;2019-2020;11;Fisica;4;84
20062033;2019-2020;11;Quimica;1;84
20062033;2019-2020;11;Quimica;2;88
20062033;2019-2020;11;Quimica;3;89
20062033;2019-2020;11;Quimica;4;100
20062033;2019-2020;11;Ciencias Sociales;1;
20062033;2019-2020;11;Ciencias Sociales;2;
20062033;2019-2020;11;Ciencias Sociales;3;91
20062033;2019-2020;11;Ciencias Sociales;4;98
20062033;2019-2020;11;Economia;1;89
20062033;2019-2020;11;Economia;2;85
20062033;2019-2020;11;Economia;3;
20062033;2019-2020;11;Economia;4;
20062033;2019-2020;11;Espa–ol;1;88
20062033;2019-2020;11;Espa–ol;2;93
20062033;2019-2020;11;Espa–ol;3;95
20062033;2019-2020;11;Espa–ol;4;96
20062033;2019-2020;11;Filosofia;1;87
20062033;2019-2020;11;Filosofia;2;91
20062033;2019-2020;11;Filosofia;3;93
20062033;2019-2020;11;Filosofia;4;93
20062033;2019-2020;11;Ingles;1;93
20062033;2019-2020;11;Ingles;2;95
20062033;2019-2020;11;Ingles;3;95
20062033;2019-2020;11;Ingles;4;100
20062033;2019-2020;11;Disciplina;1;96
20062033;2019-2020;11;Disciplina;2;96
20062033;2019-2020;11;Disciplina;3;95
20062033;2019-2020;11;Disciplina;4;99
20062034;2019-2020;11;Matematicas;1;95
20062034;2019-2020;11;Matematicas;2;99
20062034;2019-2020;11;Matematicas;3;94
20062034;2019-2020;11;Matematicas;4;100
20062034;2019-2020;11;Fisica;1;85
20062034;2019-2020;11;Fisica;2;84
20062034;2019-2020;11;Fisica;3;85
20062034;2019-2020;11;Fisica;4;92
20062034;2019-2020;11;Quimica;1;82
20062034;2019-2020;11;Quimica;2;87
20062034;2019-2020;11;Quimica;3;92
20062034;2019-2020;11;Quimica;4;97
20062034;2019-2020;11;Ciencias Sociales;1;
20062034;2019-2020;11;Ciencias Sociales;2;
20062034;2019-2020;11;Ciencias Sociales;3;93
20062034;2019-2020;11;Ciencias Sociales;4;96
20062034;2019-2020;11;Economia;1;95
20062034;2019-2020;11;Economia;2;98
20062034;2019-2020;11;Economia;3;
20062034;2019-2020;11;Economia;4;
20062034;2019-2020;11;Espa–ol;1;88
20062034;2019-2020;11;Espa–ol;2;83
20062034;2019-2020;11;Espa–ol;3;85
20062034;2019-2020;11;Espa–ol;4;96
20062034;2019-2020;11;Filosofia;1;95
20062034;2019-2020;11;Filosofia;2;100
20062034;2019-2020;11;Filosofia;3;97
20062034;2019-2020;11;Filosofia;4;88
20062034;2019-2020;11;Ingles;1;93
20062034;2019-2020;11;Ingles;2;93
20062034;2019-2020;11;Ingles;3;98
20062034;2019-2020;11;Ingles;4;100
20062034;2019-2020;11;Disciplina;1;98
20062034;2019-2020;11;Disciplina;2;97
20062034;2019-2020;11;Disciplina;3;92
20062034;2019-2020;11;Disciplina;4;99
20062037;2019-2020;11;Matematicas;1;92
20062037;2019-2020;11;Matematicas;2;88
20062037;2019-2020;11;Matematicas;3;90
20062037;2019-2020;11;Matematicas;4;96
20062037;2019-2020;11;Fisica;1;88
20062037;2019-2020;11;Fisica;2;84
20062037;2019-2020;11;Fisica;3;88
20062037;2019-2020;11;Fisica;4;93
20062037;2019-2020;11;Quimica;1;93
20062037;2019-2020;11;Quimica;2;85
20062037;2019-2020;11;Quimica;3;90
20062037;2019-2020;11;Quimica;4;99
20062037;2019-2020;11;Ciencias Sociales;1;
20062037;2019-2020;11;Ciencias Sociales;2;
20062037;2019-2020;11;Ciencias Sociales;3;85
20062037;2019-2020;11;Ciencias Sociales;4;95
20062037;2019-2020;11;Economia;1;88
20062037;2019-2020;11;Economia;2;87
20062037;2019-2020;11;Economia;3;
20062037;2019-2020;11;Economia;4;
20062037;2019-2020;11;Espa–ol;1;78
20062037;2019-2020;11;Espa–ol;2;80
20062037;2019-2020;11;Espa–ol;3;90
20062037;2019-2020;11;Espa–ol;4;84
20062037;2019-2020;11;Filosofia;1;90
20062037;2019-2020;11;Filosofia;2;87
20062037;2019-2020;11;Filosofia;3;86
20062037;2019-2020;11;Filosofia;4;75
20062037;2019-2020;11;Ingles;1;86
20062037;2019-2020;11;Ingles;2;89
20062037;2019-2020;11;Ingles;3;95
20062037;2019-2020;11;Ingles;4;96
20062037;2019-2020;11;Disciplina;1;95
20062037;2019-2020;11;Disciplina;2;93
20062037;2019-2020;11;Disciplina;3;95
20062037;2019-2020;11;Disciplina;4;99
20062053;2019-2020;11;Matematicas;1;93
20062053;2019-2020;11;Matematicas;2;100
20062053;2019-2020;11;Matematicas;3;97
20062053;2019-2020;11;Matematicas;4;100
20062053;2019-2020;11;Fisica;1;97
20062053;2019-2020;11;Fisica;2;84
20062053;2019-2020;11;Fisica;3;91
20062053;2019-2020;11;Fisica;4;98
20062053;2019-2020;11;Quimica;1;93
20062053;2019-2020;11;Quimica;2;100
20062053;2019-2020;11;Quimica;3;100
20062053;2019-2020;11;Quimica;4;100
20062053;2019-2020;11;Ciencias Sociales;1;
20062053;2019-2020;11;Ciencias Sociales;2;
20062053;2019-2020;11;Ciencias Sociales;3;96
20062053;2019-2020;11;Ciencias Sociales;4;100
20062053;2019-2020;11;Economia;1;98
20062053;2019-2020;11;Economia;2;99
20062053;2019-2020;11;Economia;3;
20062053;2019-2020;11;Economia;4;
20062053;2019-2020;11;Espa–ol;1;98
20062053;2019-2020;11;Espa–ol;2;100
20062053;2019-2020;11;Espa–ol;3;98
20062053;2019-2020;11;Espa–ol;4;100
20062053;2019-2020;11;Filosofia;1;100
20062053;2019-2020;11;Filosofia;2;100
20062053;2019-2020;11;Filosofia;3;98
20062053;2019-2020;11;Filosofia;4;100
20062053;2019-2020;11;Ingles;1;100
20062053;2019-2020;11;Ingles;2;100
20062053;2019-2020;11;Ingles;3;100
20062053;2019-2020;11;Ingles;4;100
20062053;2019-2020;11;Disciplina;1;99
20062053;2019-2020;11;Disciplina;2;99
20062053;2019-2020;11;Disciplina;3;98
20062053;2019-2020;11;Disciplina;4;100
20062087;2019-2020;11;Matematicas;1;100
20062087;2019-2020;11;Matematicas;2;100
20062087;2019-2020;11;Matematicas;3;100
20062087;2019-2020;11;Matematicas;4;100
20062087;2019-2020;11;Fisica;1;99
20062087;2019-2020;11;Fisica;2;92
20062087;2019-2020;11;Fisica;3;100
20062087;2019-2020;11;Fisica;4;100
20062087;2019-2020;11;Quimica;1;100
20062087;2019-2020;11;Quimica;2;100
20062087;2019-2020;11;Quimica;3;100
20062087;2019-2020;11;Quimica;4;100
20062087;2019-2020;11;Ciencias Sociales;1;
20062087;2019-2020;11;Ciencias Sociales;2;
20062087;2019-2020;11;Ciencias Sociales;3;96
20062087;2019-2020;11;Ciencias Sociales;4;99
20062087;2019-2020;11;Economia;1;98
20062087;2019-2020;11;Economia;2;99
20062087;2019-2020;11;Economia;3;
20062087;2019-2020;11;Economia;4;
20062087;2019-2020;11;Espa–ol;1;96
20062087;2019-2020;11;Espa–ol;2;93
20062087;2019-2020;11;Espa–ol;3;97
20062087;2019-2020;11;Espa–ol;4;100
20062087;2019-2020;11;Filosofia;1;96
20062087;2019-2020;11;Filosofia;2;98
20062087;2019-2020;11;Filosofia;3;97
20062087;2019-2020;11;Filosofia;4;100
20062087;2019-2020;11;Ingles;1;98
20062087;2019-2020;11;Ingles;2;100
20062087;2019-2020;11;Ingles;3;100
20062087;2019-2020;11;Ingles;4;100
20062087;2019-2020;11;Disciplina;1;100
20062087;2019-2020;11;Disciplina;2;100
20062087;2019-2020;11;Disciplina;3;99
20062087;2019-2020;11;Disciplina;4;100
20062193;2019-2020;11;Matematicas;1;81
20062193;2019-2020;11;Matematicas;2;69
20062193;2019-2020;11;Matematicas;3;68
20062193;2019-2020;11;Matematicas;4;87
20062193;2019-2020;11;Fisica;1;78
20062193;2019-2020;11;Fisica;2;64
20062193;2019-2020;11;Fisica;3;70
20062193;2019-2020;11;Fisica;4;79
20062193;2019-2020;11;Quimica;1;65
20062193;2019-2020;11;Quimica;2;79
20062193;2019-2020;11;Quimica;3;78
20062193;2019-2020;11;Quimica;4;93
20062193;2019-2020;11;Ciencias Sociales;1;
20062193;2019-2020;11;Ciencias Sociales;2;
20062193;2019-2020;11;Ciencias Sociales;3;89
20062193;2019-2020;11;Ciencias Sociales;4;93
20062193;2019-2020;11;Economia;1;78
20062193;2019-2020;11;Economia;2;83
20062193;2019-2020;11;Economia;3;
20062193;2019-2020;11;Economia;4;
20062193;2019-2020;11;Espa–ol;1;74
20062193;2019-2020;11;Espa–ol;2;73
20062193;2019-2020;11;Espa–ol;3;77
20062193;2019-2020;11;Espa–ol;4;82
20062193;2019-2020;11;Filosofia;1;75
20062193;2019-2020;11;Filosofia;2;87
20062193;2019-2020;11;Filosofia;3;85
20062193;2019-2020;11;Filosofia;4;82
20062193;2019-2020;11;Ingles;1;77
20062193;2019-2020;11;Ingles;2;75
20062193;2019-2020;11;Ingles;3;80
20062193;2019-2020;11;Ingles;4;86
20062193;2019-2020;11;Disciplina;1;89
20062193;2019-2020;11;Disciplina;2;90
20062193;2019-2020;11;Disciplina;3;91
20062193;2019-2020;11;Disciplina;4;97
20072128;2019-2020;11;Matematicas;1;90
20072128;2019-2020;11;Matematicas;2;80
20072128;2019-2020;11;Matematicas;3;94
20072128;2019-2020;11;Matematicas;4;98
20072128;2019-2020;11;Fisica;1;82
20072128;2019-2020;11;Fisica;2;93
20072128;2019-2020;11;Fisica;3;89
20072128;2019-2020;11;Fisica;4;88
20072128;2019-2020;11;Quimica;1;82
20072128;2019-2020;11;Quimica;2;95
20072128;2019-2020;11;Quimica;3;95
20072128;2019-2020;11;Quimica;4;96
20072128;2019-2020;11;Ciencias Sociales;1;
20072128;2019-2020;11;Ciencias Sociales;2;
20072128;2019-2020;11;Ciencias Sociales;3;81
20072128;2019-2020;11;Ciencias Sociales;4;93
20072128;2019-2020;11;Economia;1;94
20072128;2019-2020;11;Economia;2;87
20072128;2019-2020;11;Economia;3;
20072128;2019-2020;11;Economia;4;
20072128;2019-2020;11;Espa–ol;1;91
20072128;2019-2020;11;Espa–ol;2;92
20072128;2019-2020;11;Espa–ol;3;90
20072128;2019-2020;11;Espa–ol;4;96
20072128;2019-2020;11;Filosofia;1;90
20072128;2019-2020;11;Filosofia;2;99
20072128;2019-2020;11;Filosofia;3;99
20072128;2019-2020;11;Filosofia;4;96
20072128;2019-2020;11;Ingles;1;98
20072128;2019-2020;11;Ingles;2;89
20072128;2019-2020;11;Ingles;3;100
20072128;2019-2020;11;Ingles;4;100
20072128;2019-2020;11;Disciplina;1;97
20072128;2019-2020;11;Disciplina;2;96
20072128;2019-2020;11;Disciplina;3;95
20072128;2019-2020;11;Disciplina;4;99
20072130;2019-2020;11;Matematicas;1;82
20072130;2019-2020;11;Matematicas;2;80
20072130;2019-2020;11;Matematicas;3;85
20072130;2019-2020;11;Matematicas;4;95
20072130;2019-2020;11;Fisica;1;88
20072130;2019-2020;11;Fisica;2;85
20072130;2019-2020;11;Fisica;3;80
20072130;2019-2020;11;Fisica;4;88
20072130;2019-2020;11;Quimica;1;88
20072130;2019-2020;11;Quimica;2;84
20072130;2019-2020;11;Quimica;3;87
20072130;2019-2020;11;Quimica;4;90
20072130;2019-2020;11;Ciencias Sociales;1;
20072130;2019-2020;11;Ciencias Sociales;2;
20072130;2019-2020;11;Ciencias Sociales;3;83
20072130;2019-2020;11;Ciencias Sociales;4;97
20072130;2019-2020;11;Economia;1;94
20072130;2019-2020;11;Economia;2;92
20072130;2019-2020;11;Economia;3;
20072130;2019-2020;11;Economia;4;
20072130;2019-2020;11;Espa–ol;1;79
20072130;2019-2020;11;Espa–ol;2;80
20072130;2019-2020;11;Espa–ol;3;80
20072130;2019-2020;11;Espa–ol;4;87
20072130;2019-2020;11;Filosofia;1;94
20072130;2019-2020;11;Filosofia;2;80
20072130;2019-2020;11;Filosofia;3;80
20072130;2019-2020;11;Filosofia;4;97
20072130;2019-2020;11;Ingles;1;88
20072130;2019-2020;11;Ingles;2;85
20072130;2019-2020;11;Ingles;3;92
20072130;2019-2020;11;Ingles;4;94
20072130;2019-2020;11;Disciplina;1;92
20072130;2019-2020;11;Disciplina;2;95
20072130;2019-2020;11;Disciplina;3;89
20072130;2019-2020;11;Disciplina;4;97
20072132;2019-2020;11;Matematicas;1;100
20072132;2019-2020;11;Matematicas;2;100
20072132;2019-2020;11;Matematicas;3;100
20072132;2019-2020;11;Matematicas;4;100
20072132;2019-2020;11;Fisica;1;96
20072132;2019-2020;11;Fisica;2;92
20072132;2019-2020;11;Fisica;3;98
20072132;2019-2020;11;Fisica;4;100
20072132;2019-2020;11;Quimica;1;99
20072132;2019-2020;11;Quimica;2;100
20072132;2019-2020;11;Quimica;3;100
20072132;2019-2020;11;Quimica;4;97
20072132;2019-2020;11;Ciencias Sociales;1;
20072132;2019-2020;11;Ciencias Sociales;2;
20072132;2019-2020;11;Ciencias Sociales;3;96
20072132;2019-2020;11;Ciencias Sociales;4;94
20072132;2019-2020;11;Economia;1;92
20072132;2019-2020;11;Economia;2;99
20072132;2019-2020;11;Economia;3;
20072132;2019-2020;11;Economia;4;
20072132;2019-2020;11;Espa–ol;1;92
20072132;2019-2020;11;Espa–ol;2;90
20072132;2019-2020;11;Espa–ol;3;93
20072132;2019-2020;11;Espa–ol;4;98
20072132;2019-2020;11;Filosofia;1;99
20072132;2019-2020;11;Filosofia;2;99
20072132;2019-2020;11;Filosofia;3;96
20072132;2019-2020;11;Filosofia;4;99
20072132;2019-2020;11;Ingles;1;99
20072132;2019-2020;11;Ingles;2;100
20072132;2019-2020;11;Ingles;3;100
20072132;2019-2020;11;Ingles;4;100
20072132;2019-2020;11;Disciplina;1;87
20072132;2019-2020;11;Disciplina;2;88
20072132;2019-2020;11;Disciplina;3;93
20072132;2019-2020;11;Disciplina;4;100
20072136;2019-2020;11;Matematicas;1;81
20072136;2019-2020;11;Matematicas;2;87
20072136;2019-2020;11;Matematicas;3;68
20072136;2019-2020;11;Matematicas;4;96
20072136;2019-2020;11;Fisica;1;84
20072136;2019-2020;11;Fisica;2;70
20072136;2019-2020;11;Fisica;3;83
20072136;2019-2020;11;Fisica;4;89
20072136;2019-2020;11;Quimica;1;75
20072136;2019-2020;11;Quimica;2;84
20072136;2019-2020;11;Quimica;3;87
20072136;2019-2020;11;Quimica;4;99
20072136;2019-2020;11;Ciencias Sociales;1;
20072136;2019-2020;11;Ciencias Sociales;2;
20072136;2019-2020;11;Ciencias Sociales;3;86
20072136;2019-2020;11;Ciencias Sociales;4;89
20072136;2019-2020;11;Economia;1;89
20072136;2019-2020;11;Economia;2;90
20072136;2019-2020;11;Economia;3;
20072136;2019-2020;11;Economia;4;
20072136;2019-2020;11;Espa–ol;1;83
20072136;2019-2020;11;Espa–ol;2;84
20072136;2019-2020;11;Espa–ol;3;87
20072136;2019-2020;11;Espa–ol;4;86
20072136;2019-2020;11;Filosofia;1;95
20072136;2019-2020;11;Filosofia;2;96
20072136;2019-2020;11;Filosofia;3;91
20072136;2019-2020;11;Filosofia;4;96
20072136;2019-2020;11;Ingles;1;87
20072136;2019-2020;11;Ingles;2;94
20072136;2019-2020;11;Ingles;3;92
20072136;2019-2020;11;Ingles;4;97
20072136;2019-2020;11;Disciplina;1;96
20072136;2019-2020;11;Disciplina;2;97
20072136;2019-2020;11;Disciplina;3;97
20072136;2019-2020;11;Disciplina;4;98
20072137;2019-2020;11;Matematicas;1;72
20072137;2019-2020;11;Matematicas;2;76
20072137;2019-2020;11;Matematicas;3;61
20072137;2019-2020;11;Matematicas;4;73
20072137;2019-2020;11;Fisica;1;71
20072137;2019-2020;11;Fisica;2;50
20072137;2019-2020;11;Fisica;3;
20072137;2019-2020;11;Fisica;4;72
20072137;2019-2020;11;Quimica;1;83
20072137;2019-2020;11;Quimica;2;89
20072137;2019-2020;11;Quimica;3;91
20072137;2019-2020;11;Quimica;4;94
20072137;2019-2020;11;Ciencias Sociales;1;
20072137;2019-2020;11;Ciencias Sociales;2;
20072137;2019-2020;11;Ciencias Sociales;3;61
20072137;2019-2020;11;Ciencias Sociales;4;81
20072137;2019-2020;11;Economia;1;70
20072137;2019-2020;11;Economia;2;85
20072137;2019-2020;11;Economia;3;
20072137;2019-2020;11;Economia;4;
20072137;2019-2020;11;Espa–ol;1;80
20072137;2019-2020;11;Espa–ol;2;68
20072137;2019-2020;11;Espa–ol;3;79
20072137;2019-2020;11;Espa–ol;4;81
20072137;2019-2020;11;Filosofia;1;89
20072137;2019-2020;11;Filosofia;2;93
20072137;2019-2020;11;Filosofia;3;83
20072137;2019-2020;11;Filosofia;4;63
20072137;2019-2020;11;Ingles;1;82
20072137;2019-2020;11;Ingles;2;90
20072137;2019-2020;11;Ingles;3;89
20072137;2019-2020;11;Ingles;4;80
20072137;2019-2020;11;Disciplina;1;92
20072137;2019-2020;11;Disciplina;2;94
20072137;2019-2020;11;Disciplina;3;94
20072137;2019-2020;11;Disciplina;4;95
20072138;2019-2020;11;Matematicas;1;100
20072138;2019-2020;11;Matematicas;2;100
20072138;2019-2020;11;Matematicas;3;100
20072138;2019-2020;11;Matematicas;4;100
20072138;2019-2020;11;Fisica;1;98
20072138;2019-2020;11;Fisica;2;91
20072138;2019-2020;11;Fisica;3;92
20072138;2019-2020;11;Fisica;4;100
20072138;2019-2020;11;Quimica;1;96
20072138;2019-2020;11;Quimica;2;98
20072138;2019-2020;11;Quimica;3;100
20072138;2019-2020;11;Quimica;4;100
20072138;2019-2020;11;Ciencias Sociales;1;
20072138;2019-2020;11;Ciencias Sociales;2;
20072138;2019-2020;11;Ciencias Sociales;3;97
20072138;2019-2020;11;Ciencias Sociales;4;100
20072138;2019-2020;11;Economia;1;97
20072138;2019-2020;11;Economia;2;97
20072138;2019-2020;11;Economia;3;
20072138;2019-2020;11;Economia;4;
20072138;2019-2020;11;Espa–ol;1;96
20072138;2019-2020;11;Espa–ol;2;93
20072138;2019-2020;11;Espa–ol;3;95
20072138;2019-2020;11;Espa–ol;4;100
20072138;2019-2020;11;Filosofia;1;99
20072138;2019-2020;11;Filosofia;2;100
20072138;2019-2020;11;Filosofia;3;98
20072138;2019-2020;11;Filosofia;4;100
20072138;2019-2020;11;Ingles;1;95
20072138;2019-2020;11;Ingles;2;100
20072138;2019-2020;11;Ingles;3;96
20072138;2019-2020;11;Ingles;4;100
20072138;2019-2020;11;Disciplina;1;98
20072138;2019-2020;11;Disciplina;2;99
20072138;2019-2020;11;Disciplina;3;99
20072138;2019-2020;11;Disciplina;4;100
20072139;2019-2020;11;Matematicas;1;88
20072139;2019-2020;11;Matematicas;2;68
20072139;2019-2020;11;Matematicas;3;71
20072139;2019-2020;11;Matematicas;4;96
20072139;2019-2020;11;Fisica;1;69
20072139;2019-2020;11;Fisica;2;67
20072139;2019-2020;11;Fisica;3;75
20072139;2019-2020;11;Fisica;4;85
20072139;2019-2020;11;Quimica;1;84
20072139;2019-2020;11;Quimica;2;79
20072139;2019-2020;11;Quimica;3;85
20072139;2019-2020;11;Quimica;4;74
20072139;2019-2020;11;Ciencias Sociales;1;
20072139;2019-2020;11;Ciencias Sociales;2;
20072139;2019-2020;11;Ciencias Sociales;3;80
20072139;2019-2020;11;Ciencias Sociales;4;72
20072139;2019-2020;11;Economia;1;85
20072139;2019-2020;11;Economia;2;68
20072139;2019-2020;11;Economia;3;
20072139;2019-2020;11;Economia;4;
20072139;2019-2020;11;Espa–ol;1;71
20072139;2019-2020;11;Espa–ol;2;68
20072139;2019-2020;11;Espa–ol;3;69
20072139;2019-2020;11;Espa–ol;4;83
20072139;2019-2020;11;Filosofia;1;92
20072139;2019-2020;11;Filosofia;2;86
20072139;2019-2020;11;Filosofia;3;79
20072139;2019-2020;11;Filosofia;4;68
20072139;2019-2020;11;Ingles;1;86
20072139;2019-2020;11;Ingles;2;74
20072139;2019-2020;11;Ingles;3;69
20072139;2019-2020;11;Ingles;4;90
20072139;2019-2020;11;Disciplina;1;83
20072139;2019-2020;11;Disciplina;2;79
20072139;2019-2020;11;Disciplina;3;80
20072139;2019-2020;11;Disciplina;4;96
20072140;2019-2020;11;Matematicas;1;92
20072140;2019-2020;11;Matematicas;2;94
20072140;2019-2020;11;Matematicas;3;94
20072140;2019-2020;11;Matematicas;4;98
20072140;2019-2020;11;Fisica;1;81
20072140;2019-2020;11;Fisica;2;91
20072140;2019-2020;11;Fisica;3;89
20072140;2019-2020;11;Fisica;4;95
20072140;2019-2020;11;Quimica;1;87
20072140;2019-2020;11;Quimica;2;88
20072140;2019-2020;11;Quimica;3;90
20072140;2019-2020;11;Quimica;4;97
20072140;2019-2020;11;Ciencias Sociales;1;
20072140;2019-2020;11;Ciencias Sociales;2;
20072140;2019-2020;11;Ciencias Sociales;3;91
20072140;2019-2020;11;Ciencias Sociales;4;95
20072140;2019-2020;11;Economia;1;82
20072140;2019-2020;11;Economia;2;90
20072140;2019-2020;11;Economia;3;
20072140;2019-2020;11;Economia;4;
20072140;2019-2020;11;Espa–ol;1;80
20072140;2019-2020;11;Espa–ol;2;85
20072140;2019-2020;11;Espa–ol;3;90
20072140;2019-2020;11;Espa–ol;4;90
20072140;2019-2020;11;Filosofia;1;82
20072140;2019-2020;11;Filosofia;2;92
20072140;2019-2020;11;Filosofia;3;98
20072140;2019-2020;11;Filosofia;4;97
20072140;2019-2020;11;Ingles;1;85
20072140;2019-2020;11;Ingles;2;87
20072140;2019-2020;11;Ingles;3;95
20072140;2019-2020;11;Ingles;4;95
20072140;2019-2020;11;Disciplina;1;93
20072140;2019-2020;11;Disciplina;2;95
20072140;2019-2020;11;Disciplina;3;98
20072140;2019-2020;11;Disciplina;4;99
20072157;2019-2020;11;Matematicas;1;93
20072157;2019-2020;11;Matematicas;2;88
20072157;2019-2020;11;Matematicas;3;91
20072157;2019-2020;11;Matematicas;4;97
20072157;2019-2020;11;Fisica;1;91
20072157;2019-2020;11;Fisica;2;89
20072157;2019-2020;11;Fisica;3;87
20072157;2019-2020;11;Fisica;4;97
20072157;2019-2020;11;Quimica;1;87
20072157;2019-2020;11;Quimica;2;81
20072157;2019-2020;11;Quimica;3;91
20072157;2019-2020;11;Quimica;4;93
20072157;2019-2020;11;Ciencias Sociales;1;
20072157;2019-2020;11;Ciencias Sociales;2;
20072157;2019-2020;11;Ciencias Sociales;3;93
20072157;2019-2020;11;Ciencias Sociales;4;96
20072157;2019-2020;11;Economia;1;96
20072157;2019-2020;11;Economia;2;86
20072157;2019-2020;11;Economia;3;
20072157;2019-2020;11;Economia;4;
20072157;2019-2020;11;Espa–ol;1;84
20072157;2019-2020;11;Espa–ol;2;85
20072157;2019-2020;11;Espa–ol;3;89
20072157;2019-2020;11;Espa–ol;4;93
20072157;2019-2020;11;Filosofia;1;96
20072157;2019-2020;11;Filosofia;2;99
20072157;2019-2020;11;Filosofia;3;94
